days,lengths,weights,temperature,F_T,dissolved_oxygen,F_Od,ph,F_Ph,total_ammonia,F_Am,nitrite,F_Nitri,nitrate,F_Nitra,FactorCrecimiento
381,34.498375177734644,520.6732759623616,15.167519428524274,1.0,7.875639571393206,1.0,6.710234229346205,1.0,0.104764089943547,1.0,0.0979699642827671,1.0,86.14974654358662,1.0,1.0
382,34.58219561153154,522.5222559821806,14.92541217685112,1.0,7.69405913263834,1.0,6.629658017943302,1.0,0.0500633031989159,1.0,0.082838261053195,1.0,77.97106737244637,1.0,1.0
383,34.66539220788316,524.3264716036105,15.213092314154997,1.0,7.909819235616246,1.0,6.750457728477464,1.0,0.1107941309818842,1.0,0.1008182696346871,0.9985680281392976,87.10699360673269,1.0,0.9985680281392976
384,34.74796568218654,526.0866661208698,15.62127468833761,1.0,8.215956016253207,1.0,6.832918214045304,1.0,0.146944815602687,1.0,0.1263296680211006,0.953923080963074,92.55575379911085,1.0,0.953923080963074
385,34.82991683272564,527.8035896123729,15.976682177435176,1.0,8.482511633076381,1.0,7.033517127756606,1.0,0.2006760934730417,0.99918868783235,0.1485426360896984,0.9150503868430278,100.64145066030684,1.0,0.9143079953301692
386,34.91124653923591,529.4779976105814,16.542015315449284,1.0,8.906511486586961,1.0,7.168343329933755,1.0,0.2610366510604714,0.9267560187274344,0.1838759572155801,0.8532170748727348,109.72137945455292,1.0,0.790724059419323
387,34.99195576146361,531.1106498339955,17.008904298478996,1.0,9.256678223859248,1.0,7.289875993468113,0.940082671021258,0.3384138466322174,0.8339033840413391,0.2130565186549372,0.8021510923538597,121.35363626345767,1.0,0.6288368198118133
388,35.07204553772067,532.7023089808582,16.64002297198512,1.0,8.980017228988837,1.0,7.175307130728399,1.0,0.2830107739622327,0.9003870712453208,0.1900014357490698,0.8424974874391279,113.06867754432469,1.0,0.7585738452468578
389,35.15151698343602,534.2537395839572,15.779640371102577,1.0,8.334730278326933,1.0,7.004934811652445,1.0,0.1664259639970096,1.0,0.136227523193911,0.9366018344106556,95.606275382281,1.0,0.9366018344106556
390,35.23037128970415,535.7657069257217,15.623637234629475,1.0,8.217727925972108,1.0,6.8759968893238055,1.0,0.1443954300359806,1.0,0.1264773271643423,0.9536646774624008,92.3268242695768,1.0,0.9536646774624008
391,35.30860972183174,537.2389760126633,15.753038092928804,1.0,8.314778569696601,1.0,6.963548081184399,1.0,0.1851421927230103,1.0,0.1345648808080501,0.9395114585859125,98.46376985653224,1.0,0.9395114585859125
392,35.38623361788323,538.6743106080595,15.936582304663917,1.0,8.452436728497936,1.0,6.989405454880362,1.0,0.1672535663259786,1.0,0.1460363940414946,0.9194363104273844,95.80520189568144,1.0,0.9194363104273844
393,35.46324438722593,540.072472321662,16.70442488908187,1.0,9.028318666811405,1.0,7.212009772306615,0.9919934851289232,0.3070716642252741,0.8715140029296711,0.1940265555676169,0.8354535277566705,116.80243006723568,1.0,0.7222798291118504
394,35.539643509075646,541.4342197550934,16.744232671038446,1.0,9.058174503278831,1.0,7.132268769228188,1.0,0.2980120695182702,0.8823855165780758,0.1965145419399027,0.8310995516051701,115.4677845719258,1.0,0.7333502071709352
395,35.61543253104341,542.7603077015121,15.7055908574842,1.0,8.279193143113151,1.0,7.007237191445853,1.0,0.1611755727063259,1.0,0.1315994285927625,0.9447009999626657,94.96637678620483,1.0,0.9447009999626657
396,35.69061306768409,544.0514863980364,15.49168553277579,1.0,8.118764149581843,1.0,6.879452668096797,1.0,0.1149058626957615,1.0,0.1182303457984869,0.968096894852648,88.04975291452759,1.0,0.968096894852648
397,35.76518679904757,545.3085008293575,16.176014074797465,1.0,8.6320105560981,1.0,7.075863442235303,1.0,0.2446788549630549,0.9463853740443342,0.1610008796748416,0.8932484605690272,107.53929321624312,1.0,0.8453572784701445
398,35.83915546923325,546.5320900809145,16.472521799126728,1.0,8.854391349345045,1.0,7.042529674101461,1.0,0.2449613830076204,0.9460463403908554,0.1795326124454205,0.8608179282205142,107.60501572560436,1.0,0.8143736507358555
399,35.91252088494834,547.7229867399627,16.15333302397999,1.0,8.61499976798499,1.0,7.068634827730346,1.0,0.240089628637468,0.9518924456350384,0.1595833139987492,0.8957292005021888,106.8973407966884,1.0,0.8526378592927462
400,35.98528491407092,548.8819163428333,15.48991719428619,1.0,8.117437895714643,1.0,6.843696273919824,1.0,0.1171031662527317,1.0,0.1181198246428869,0.968290306874948,88.47219774797554,1.0,0.968290306874948
401,36.057449484218026,550.0095968666601,15.442413199003257,1.0,8.081809899252441,1.0,6.871267866873122,1.0,0.1322538194412499,1.0,0.1151508249377033,0.9734860563590192,90.76735335371356,1.0,0.9734860563590192
402,36.12901658131965,551.1067382638379,15.891618594049469,1.0,8.4187139455371,1.0,6.906150784306631,1.0,0.1892667333993103,1.0,0.1432261621280917,0.9243542162758396,99.34157270903378,1.0,0.9243542162758396
403,36.19998824819908,552.1740420374697,15.929827883153685,1.0,8.447370912365264,1.0,6.979652612227917,1.0,0.1939224001906633,1.0,0.1456142426971053,0.9201750752800656,100.0619230207837,1.0,0.9201750752800656
404,36.27036658316022,553.2122008560624,15.95393991663075,1.0,8.465454937473064,1.0,6.954310673099293,1.0,0.1863926822334902,1.0,0.1471212447894219,0.9175378216185116,98.95417713252893,1.0,0.9175378216185116
405,36.34015373858249,554.2218982057431,15.945602792766632,1.0,8.459202094574973,1.0,6.980818871092293,1.0,0.2070172779236131,0.9915792664916642,0.1466001745479145,0.9184496945411496,102.06928336996626,1.0,0.910715674422606
406,36.40935191952361,555.203808078278,15.669045917712204,1.0,8.251784438284153,1.0,6.89082068012064,1.0,0.1455521831835684,1.0,0.1293153698570127,0.9486981027502278,92.87063477519123,1.0,0.9486981027502278
407,36.47796338233114,556.1585946932041,15.753583246457344,1.0,8.315187434843008,1.0,6.96019363692939,1.0,0.1725107349453085,1.0,0.1345989529035839,0.939451832418728,96.93522563098392,1.0,0.939451832418728
408,36.54599043326294,557.086912252402,16.12253012249225,1.0,8.591897591869188,1.0,7.026078870208864,1.0,0.214658924883463,0.9824092901398443,0.1576581326557656,0.8990982678524101,103.27794852265218,1.0,0.8832824910868499
409,36.6134354271172,557.9894047254729,16.372157635583658,1.0,8.779118226687743,1.0,7.073636643369323,1.0,0.2475045402395407,0.9429945517125512,0.1732598522239785,0.8717952586080375,108.22496546348896,1.0,0.822098179076214
410,36.68030076587242,558.8667056643169,16.162605299679733,1.0,8.6219539747598,1.0,7.006367033733208,1.0,0.230492827529751,0.9634086069642988,0.1601628312299832,0.8947150453475293,105.6930574527453,1.0,0.8619761754682627
411,36.74658889733784,559.7194380453429,15.385643304735506,1.0,8.039232478551629,1.0,6.86945646109937,1.0,0.1160714886367932,1.0,0.1116027065459691,0.979695263544554,88.54937389116982,1.0,0.979695263544554
412,36.81230231381475,560.5482141377826,15.41696127771788,1.0,8.06272095828841,1.0,6.856406250017418,1.0,0.1110138443570754,1.0,0.1135600798573674,0.976269860249607,87.80990711483479,1.0,0.976269860249607
413,36.87744355076892,561.3536353966235,16.270710697008198,1.0,8.703033022756149,1.0,7.025019350250626,1.0,0.2526246061387899,0.936850472633452,0.1669194185630123,0.8828910175147284,109.07035815756086,1.0,0.8271368670425027
414,36.94201518551478,562.136292378718,16.23876366186023,1.0,8.679072746395171,1.0,7.072140232701676,1.0,0.2305226464256146,0.9633728242892624,0.1649227288662642,0.8863852244840377,105.77355230415668,1.0,0.8539194371194593
415,37.00601983591152,562.8967646806718,16.077298582877802,1.0,8.557973937158351,1.0,7.0649901185490815,1.0,0.1927601275566491,1.0,0.1548311614298625,0.9040454674977404,100.12730842706306,1.0,0.9040454674977404
416,37.069460159071504,563.6356208971596,16.49389840975627,1.0,8.870423807317202,1.0,7.193517858808184,1.0,0.2804128804860775,0.903504543416707,0.1808686506097669,0.8584798614329079,113.29299579592592,1.0,0.7756404552363774
417,37.13233885008147,564.3534185983672,16.592359685634413,1.0,8.94426976422581,1.0,7.157278864035931,1.0,0.2615494612492985,0.9261406465008418,0.1870224803521508,0.847710659383736,110.48089254910802,1.0,0.7850992981273082
418,37.19465864073654,565.0507043253027,16.508357496766124,1.0,8.881268122574593,1.0,7.260864246041972,0.9594238359720184,0.2744216933578889,0.9106939679705331,0.1817723435478827,0.8568983987912052,112.42876705449416,1.0,0.7487076924332763
419,37.2564222982877,565.7280136017689,16.675016414353205,1.0,9.006262310764905,1.0,7.2586353886080435,0.9609097409279712,0.2688520110635228,0.9173775867237726,0.1921885258970753,0.8386700796801181,111.6099794006079,1.0,0.7393019822718271
420,37.31763262420268,566.3858709618381,17.18887103472346,1.0,9.391653276042591,1.0,7.38457130148458,0.876952465676947,0.3601020619699855,0.8078775256360174,0.224304439670216,0.7824672305771219,125.3137717899096,1.0,0.5543547060067565
421,37.37829245294076,567.0247899917185,17.064493092257866,1.0,9.2983698191934,1.0,7.350520610648293,0.8996529262344712,0.3415561260746506,0.8301326487104194,0.2165308182661165,0.7960710680342962,122.54778139648144,1.0,0.5945307640238469
422,37.4384046507416,567.6452733849463,16.445796699287882,1.0,8.834347524465912,1.0,7.214922726020378,0.9900515159864144,0.2396003869592068,0.9524795356489518,0.1778622937054926,0.8637409860153878,107.26993104606632,1.0,0.8145110391241323
423,37.49797211442844,568.247813009888,16.467910740602957,1.0,8.850933055452218,1.0,7.234092394180154,0.9772717372132308,0.2662224930793828,0.9205330083047406,0.1792444212876848,0.8613222627465515,111.27836341092258,1.0,0.7748548892508943
424,37.55699777022575,568.8328899885819,16.7261908815314,1.0,9.04464316114855,1.0,7.181440636187645,1.0,0.2855266071448429,0.8973680714261885,0.1953869300957124,0.8330728723325032,114.18869841817047,1.0,0.7475729968024937
425,37.6154845725917,569.400974785994,16.48354312081395,1.0,8.862657340610461,1.0,7.194791608572769,1.0,0.2757269432320418,0.90912766812155,0.1802214450508717,0.8596124711609745,112.73306381804755,1.0,0.7814974813947799
426,37.67343550306544,569.9525273088076,16.024967219274117,1.0,8.518725414455586,1.0,7.058604178875277,1.0,0.1831982527158095,1.0,0.1515604512046322,0.9097692103918936,98.8676680749388,1.0,0.9097692103918936
427,37.730853569129614,570.4879970129113,16.293120789253273,1.0,8.719840591939954,1.0,7.0762329989092585,1.0,0.243033108125296,0.9483602702496448,0.1683200493283295,0.8804399136754233,107.85639294702518,1.0,0.8349742344717983
428,37.78774180308802,571.0078230187885,16.2088321894549,1.0,8.656624142091175,1.0,6.998204197639094,1.0,0.2420517086824817,0.949537949581022,0.1630520118409312,0.8896589792783703,107.72226431828165,1.0,0.8447649630103287
429,37.84410326095868,571.5124342340607,15.271537400267515,1.0,7.953653050200637,1.0,6.740865798547405,1.0,0.0919789502982894,1.0,0.1044710875167198,0.9921755968457404,85.22401269907868,1.0,0.9921755968457404
430,37.89994102138251,572.0022494824676,14.767102262097048,1.0,7.575326696572786,1.0,6.653801208201265,1.0,0.0530450559563892,1.0,0.0729438913810654,1.0,79.39616778490198,1.0,1.0
431,37.95525818454761,572.4776776386133,14.893774059473891,1.0,7.67033054460542,1.0,6.636896300923353,1.0,0.05,1.0,0.0808608787171183,1.0,78.74013645931231,1.0,1.0
432,38.01005787112927,572.9391177678438,15.627899281829349,1.0,8.220924461372013,1.0,6.897942740731712,1.0,0.1574017914940437,1.0,0.1267437051143343,0.9531985160499148,95.07287350520308,1.0,0.9531985160499148
433,38.06434322124593,573.3869592706548,16.53360694584868,1.0,8.90020520938651,1.0,7.101127961834394,1.0,0.2677115397007871,0.9187461523590554,0.1833504341155424,0.8541367402978007,111.63028501546468,1.0,0.7847348437371102
434,38.11811739343096,573.8215820310672,16.759270228081558,1.0,9.06945267106117,1.0,7.26855732975827,0.9542951134944868,0.3059741638500765,0.8728310033799083,0.1974543892550974,0.8294548188035795,117.3801912712382,1.0,0.6908847376560772
435,38.17138356362055,574.2433565684415,16.655832431701374,1.0,8.991874323776031,1.0,7.176872953437845,1.0,0.2670651387785329,0.9195218334657604,0.1909895269813358,0.8407683277826623,111.55391038289662,1.0,0.7731048342826551
436,38.22414492415762,574.6526441922301,16.390244882669492,1.0,8.792683662002121,1.0,7.111042703183074,1.0,0.2715967991783752,0.9140838409859496,0.1743903051668433,0.8698169659580242,112.24328956946331,1.0,0.7950856331976557
437,38.27640468281183,575.0497971592057,15.43300603795727,1.0,8.074754528467952,1.0,6.830458223832876,1.0,0.1156985746314292,1.0,0.1145628773723294,0.9745149645984236,88.86774041459782,1.0,0.9745149645984236
438,38.32816606181577,575.4351588327264,15.031517192835636,1.0,7.773637894626727,1.0,6.769835587686009,1.0,0.0690840704964605,1.0,0.0894698245522272,1.0,81.88430100054131,1.0,1.0
439,38.379432296917344,575.8090638436305,15.713917522358184,1.0,8.285438141768637,1.0,6.871791370518185,1.0,0.1702807982578859,1.0,0.1321198451473864,0.9437902709920738,97.07209546122994,1.0,0.9437902709920738
440,38.43020663644828,576.171838252381,16.13597769017758,1.0,8.601983267633186,1.0,6.927668570871424,1.0,0.2212790779965442,0.974465106404147,0.1584986056360987,0.8976274401368272,104.72966935367732,1.0,0.8747066189642153
441,38.48049234040887,576.5237997121058,15.65024677054225,1.0,8.237685077906686,1.0,6.890733999010393,1.0,0.164370782092343,1.0,0.1281404231588905,0.9507542594719416,96.20080121409922,1.0,0.9507542594719416
442,38.530292679569,576.8652576322023,15.148660202462674,1.0,7.861495151847005,1.0,6.716985939191836,1.0,0.0735171782454697,1.0,0.096791262653917,1.0,82.57967901178287,1.0,1.0
443,38.57961093458513,577.1965133422042,15.28996966408594,1.0,7.967477248064454,1.0,6.80610023324786,1.0,0.1272145656183381,1.0,0.1056231040053711,0.9901595679906005,90.6407455710266,1.0,0.9901595679906005
444,38.62845039513374,577.5178602556223,15.59432270166151,1.0,8.195742026246132,1.0,6.827271494880161,1.0,0.1333428801560538,1.0,0.1246451688538443,0.9568709545057724,91.56598936981712,1.0,0.9568709545057724
445,38.676814359060586,577.829584033503,16.080294768650415,1.0,8.56022107648781,1.0,6.99321843581992,1.0,0.2214229278416422,0.9742924865900292,0.1550184230406509,0.903717759678861,104.7835295286809,1.0,0.880485423253088
446,38.7247061315463,578.1319627474584,16.092597850939278,1.0,8.569448388204457,1.0,6.973229262746536,1.0,0.2165917500158645,0.9800898999809624,0.1557873656837047,0.9023721100535168,104.06392060918304,1.0,0.8844057910879612
447,38.77212902428788,578.4252670419481,15.594594351221089,1.0,8.195945763415816,1.0,6.86669207617456,1.0,0.1406618393955618,1.0,0.124662146951318,0.9568412428351936,92.67903501716464,1.0,0.9568412428351936
448,38.81908635469625,578.7097602956086,15.394634571422062,1.0,8.045975928566547,1.0,6.827507945891329,1.0,0.1291861187954722,1.0,0.1121646607138788,0.978711843750712,90.9618098114606,1.0,0.978711843750712
449,38.86558144510968,578.985698781442,15.461005388322446,1.0,8.095754041241834,1.0,6.838759492521951,1.0,0.1249162683944656,1.0,0.1163128367701528,0.9714525356522324,90.32499579423852,1.0,0.9714525356522324
450,38.91161762202307,579.2533318256948,15.95411412081319,1.0,8.46558559060989,1.0,6.941246447333789,1.0,0.1941578301358554,1.0,0.1471321325508242,0.9175187680360576,100.71442317140864,1.0,0.9175187680360576
451,38.95719821533308,579.5129019652712,16.17237589947875,1.0,8.629281924609064,1.0,7.035057759652492,1.0,0.2363404363578999,0.95639147637052,0.160773493717422,0.8936463859945115,107.04453584752048,1.0,0.8546757864544705
452,39.002326557598806,579.7646451035392,15.8975473486696,1.0,8.4231605115022,1.0,6.951476103131512,1.0,0.170040213940249,1.0,0.1435967092918499,0.9237057587392626,97.1017520480104,1.0,0.9237057587392626
453,39.04700598331825,580.008790664404,15.89842187326554,1.0,8.423816404949156,1.0,6.974394646626829,1.0,0.1999231176369109,1.0,0.1436513670790963,0.9236101076115816,101.58596431938555,1.0,0.9236101076115816
454,39.0912398282201,580.2455617445329,15.730131689302125,1.0,8.297598766976593,1.0,6.886256814601934,1.0,0.1624080165627635,1.0,0.1331332305813827,0.9420168464825802,95.96000250239804,1.0,0.9420168464825802
455,39.13503142857107,580.4751752636292,15.555393271429663,1.0,8.166544953572247,1.0,6.850682107221853,1.0,0.1396818704977193,1.0,0.1222120794643539,0.9611288609373808,92.55191017782572,1.0,0.9611288609373808
456,39.178384120498414,580.6978421126662,15.591564825081834,1.0,8.193673618811374,1.0,6.844952239812962,1.0,0.1570158753090921,1.0,0.1244728015676145,0.9571725972566744,95.15236647994172,1.0,0.9571725972566744
457,39.22130123932774,580.9137672999976,15.4537671379719,1.0,8.090325353478926,1.0,6.776407619646035,1.0,0.1246718673488027,1.0,0.1158604461232439,0.9722442192843233,90.300646756168,1.0,0.9722442192843233
458,39.26378611893574,581.123150095277,15.331916234859484,1.0,7.9989371761446115,1.0,6.8553057136467,1.0,0.1221186373790046,1.0,0.1082447646787176,0.985571661812244,89.91706965595047,1.0,0.985571661812244
459,39.305842091118045,581.3261841711219,15.803064008478302,1.0,8.352298006358726,1.0,6.910919839430061,1.0,0.1563488429960532,1.0,0.1376915005298938,0.9340398740726856,95.05053399434404,1.0,0.9340398740726856
460,39.347472484971725,581.5230577424728,16.553367185043133,1.0,8.915025388782349,1.0,7.128408911112746,1.0,0.2946312211626409,0.8864425346048309,0.1845854490651957,0.8519754641359074,115.79135063178076,1.0,0.755227289849761
461,39.38868062629256,581.7139537035996,16.26710534577345,1.0,8.700329009330089,1.0,7.050614664276397,1.0,0.2274158056167798,0.9671010332598642,0.1666940841108407,0.8832853528060287,105.70702508532364,1.0,0.854226177362014
462,39.42946983698683,581.8990497627213,15.769958489344155,1.0,8.327468867008117,1.0,6.986559459300014,1.0,0.1630013387745639,1.0,0.1356224055840097,0.937660790227983,96.0423693139457,1.0,0.937660790227983
463,39.46984343449758,582.0785185742061,15.923181252757006,1.0,8.442385939567755,1.0,6.971383194400257,1.0,0.196597723490385,1.0,0.1451988282973128,0.9209020504797024,101.0788694823856,1.0,0.9209020504797024
464,39.50980473124498,582.25252786833,15.953670842363868,1.0,8.4652531317729,1.0,6.983534488470686,1.0,0.1931205232425702,1.0,0.1471044276477417,0.917567251616452,100.55386098877506,1.0,0.917567251616452
465,39.54935703408101,582.421240578576,16.01197989025723,1.0,8.508984917692922,1.0,7.032738595700615,1.0,0.1967785970350585,1.0,0.1507487431410768,0.9111896995031156,101.09867369963052,1.0,0.9111896995031156
466,39.58850364375797,582.5848149664607,16.352974302120188,1.0,8.76473072659014,1.0,7.086607414717015,1.0,0.2475807642128871,0.9429030829445354,0.1720608938825116,0.8738934357056046,108.7146316718752,1.0,0.8239968146918067
467,39.627247854410825,582.7434047438829,16.319736194505502,1.0,8.739802145879127,1.0,7.072017223146314,1.0,0.2471237736514963,0.9434514716182044,0.1699835121565938,0.8775288537259608,108.6412485308924,1.0,0.8279058884351937
468,39.66559295305328,582.8971591929917,15.824137434836317,1.0,8.368103076127236,1.0,6.957414680537648,1.0,0.1718037205314208,1.0,0.1390085896772696,0.9317349680647782,97.33793998634592,1.0,0.9317349680647782
469,39.70354221908727,583.0462232835755,15.608562134789691,1.0,8.20642160109227,1.0,6.83623623679626,1.0,0.1493398486660757,1.0,0.1255351334243558,0.9553135165073772,93.96259418092316,1.0,0.9553135165073772
470,39.7410989238258,583.1907377879783,15.31443144006329,1.0,7.985823580047467,1.0,6.7329586657247145,1.0,0.1259421100632961,1.0,0.1071519650039555,0.9874840612430776,90.4467056241009,1.0,0.9874840612430776
471,39.77826633002904,583.3308393935542,14.721182982235726,1.0,7.540887236676795,1.0,6.640086575474713,1.0,0.05,1.0,0.0700739363897329,1.0,75.46068169216765,1.0,1.0
472,39.81504769145335,583.4666608126731,15.206914195662367,1.0,7.905185646746776,1.0,6.8031717391892,1.0,0.0903875983222656,1.0,0.1004321372288979,0.9992437598494286,85.09969262604248,1.0,0.9992437598494286
473,39.85144625241313,583.598330890292,16.572705037238357,1.0,8.929528777928766,1.0,7.095282795042748,1.0,0.2846079890727261,0.8984704131127287,0.1857940648273972,0.8498603865520549,114.2251468680886,1.0,0.7635744125935681
474,39.88746524735548,583.7259747091143,16.88155473097814,1.0,9.161166048233609,1.0,7.236307396319159,0.9757950691205608,0.3210548273678399,0.854734207158592,0.2050971706861339,0.8160799512992657,119.6841136997847,1.0,0.680647749614641
475,39.92310790044719,583.8497136923563,16.344690519488857,1.0,8.758517889616645,1.0,7.153750888506299,1.0,0.2294883311577583,0.96461400261069,0.1715431574680536,0.8747994744309061,105.94062820168324,1.0,0.8438438225125243
476,39.95837742517418,583.9696657041466,16.243065608219737,1.0,8.682299206164803,1.0,7.214635138124617,0.9902432412502554,0.2358377000830891,0.956994759900293,0.1651916005137336,0.8859146991009662,106.88407284188804,1.0,0.8395437912675633
477,39.99327702395312,584.0859451475812,16.855587616119614,1.0,9.141690712089712,1.0,7.282792450992231,0.9448050326718462,0.2917837647028323,0.8898594823566013,0.2034742260074759,0.8189201044869171,115.26657485949752,1.0,0.688501932819084
478,40.02780988775493,584.1986630604691,17.517717336577718,1.0,9.638288002433288,1.0,7.468774382120565,0.8208170785862899,0.4133493498268765,0.7439807802077482,0.2448573335361073,0.7464996663118122,133.49156076369223,1.0,0.4558665416699072
479,40.06197919574017,584.3079272087884,17.038022607968724,1.0,9.278516955976544,1.0,7.292078073808911,0.938614617460726,0.326193759025564,0.8485674891693232,0.2148764129980453,0.7989662772534207,120.40792900934356,1.0,0.6363589421191164
480,40.095788114906085,584.4138421778928,15.981639857574525,1.0,8.486229893180893,1.0,7.038664991918287,1.0,0.195605633927837,1.0,0.1488524910984077,0.9145081405777864,100.8089788908706,1.0,0.9145081405777864
481,40.129239799745065,584.5165094614955,15.270911041412162,1.0,7.953183281059122,1.0,6.820964468842703,1.0,0.1079802953292076,1.0,0.1044319400882601,0.9922441048455448,87.6540117075319,1.0,0.9922441048455448
482,40.16233739191443,584.6160275484657,15.20700611095033,1.0,7.905254583212748,1.0,6.735573783182147,1.0,0.0885716846898816,1.0,0.1004378819343956,0.9992337066148076,84.73112198720175,1.0,0.9992337066148076
483,40.19508401991727,584.7124920074717,15.608826041238514,1.0,8.206619530928885,1.0,6.811313987865611,1.0,0.1649518768411959,1.0,0.1255516275774071,0.9552846517395376,96.17612439135524,1.0,0.9552846517395376
484,40.22748279879432,584.8059955695076,15.453701687140189,1.0,8.090276265355142,1.0,6.768519930007054,1.0,0.1302431538083328,1.0,0.1158563554462617,0.972251377969042,90.95736478745712,1.0,0.972251377969042
485,40.25953682982651,584.8966282083359,15.150513790255564,1.0,7.862885342691674,1.0,6.718811606044254,1.0,0.0866063048336029,1.0,0.0969071118909727,1.0,84.3989652513981,1.0,1.0
486,40.291249200248096,584.9844772188865,15.240610503660577,1.0,7.930457877745431,1.0,6.80010687779182,1.0,0.111129592681207,1.0,0.1025381564787859,0.9955582261621244,88.06416901211597,1.0,0.9955582261621244
487,40.32262298297025,585.0696272936467,15.77549454872025,1.0,8.331620911540186,1.0,6.9164299460366285,1.0,0.155918494799737,1.0,0.1359684092950156,0.9370552837337228,94.76880162484042,1.0,0.9370552837337228
488,40.353661236314856,585.152160597081,16.63487500469604,1.0,8.976156253522028,1.0,7.170826135642037,1.0,0.297230333171055,0.883323600194734,0.1896796877935023,0.843060546361371,115.95146544725796,1.0,0.7446952769940657
489,40.384367003758335,585.2321568381167,16.68848970153097,1.0,9.016367276148229,1.0,7.21849879451756,0.987667470321627,0.2864817652920859,0.8962218816494969,0.1930306063456855,0.8371964388950502,114.3246632855778,1.0,0.741060500967581
490,40.41474331368535,585.3096933407351,16.469127722641247,1.0,8.851845791980937,1.0,7.19367361507398,1.0,0.2467533194377925,0.9438960166746492,0.179320482665078,0.8611891553361135,108.3504786827387,1.0,0.8128730133251633
491,40.44479317915227,585.384845112705,16.605856788822212,1.0,8.954392591616658,1.0,7.182367703315299,1.0,0.2901845616600216,0.8917785260079741,0.1878660493013881,0.8462344137225708,114.84985096696148,1.0,0.7546536781267363
492,40.47451959766009,585.4576849124977,16.1546793105714,1.0,8.61600948292855,1.0,7.091858336250011,1.0,0.2170152972100923,0.9795816433478892,0.1596674569107125,0.8955819504062532,103.85875546382732,1.0,0.8772956387316654
493,40.50392555093676,585.5282833144184,15.97558479645215,1.0,8.481688597339112,1.0,7.053241064412886,1.0,0.1803327956186497,1.0,0.1484740497782593,0.915170412888046,98.34028725691095,1.0,0.915170412888046
494,40.53301400472863,585.5967087719972,16.54477479937914,1.0,8.908581099534356,1.0,7.134636104413377,1.0,0.2849399614833073,0.8980720462200312,0.1840484249611963,0.8529152563179063,114.01488680454828,1.0,0.7659793494937045
495,40.561787908601,585.6630276796724,16.312739602062504,1.0,8.734554701546879,1.0,7.062273194236395,1.0,0.2420521610799435,0.9495374067040676,0.1695462251289064,0.8782941060244137,107.56486393011748,1.0,0.8339731077578892
496,40.590250195747416,585.727304432805,15.654815811389629,1.0,8.24111185854222,1.0,6.915869918133435,1.0,0.1447366580524336,1.0,0.1284259882118517,0.9502545206292596,92.95031317405233,1.0,0.9502545206292596
497,40.61840378280768,585.7896014860638,15.541291647224314,1.0,8.155968735418236,1.0,6.837070803548904,1.0,0.1503223911607592,1.0,0.1213307279515196,0.9626712260848408,93.77058045457876,1.0,0.9626712260848408
498,40.6462515696944,585.8499794102158,15.335125016836509,1.0,8.001343762627382,1.0,6.769420120421159,1.0,0.1160001366159556,1.0,0.1084453135522817,0.9852207012835068,88.60428741644456,1.0,0.9852207012835068
499,40.67379643942776,585.9084969473578,15.271756456937316,1.0,7.953817342702986,1.0,6.775816776738686,1.0,0.0995196510744447,1.0,0.1044847785585821,0.9921516375224811,86.11390287852447,1.0,0.9921516375224811
